timestamp,total_operations_per_sec,successful_operations_per_sec,failed_operations_per_sec,availability_percentage,avg_latency_ms,p95_latency_ms,p99_latency_ms,total_nodes,alive_nodes,storage_used_gb,storage_total_gb,storage_utilization_percent,network_in_mbps,network_out_mbps,cache_hit_rate_percent,replication_factor,data_durability_percent,is_peak_hour,hour_of_day,day_of_week,weekend
2024-01-06 00:00:00,3767,3710,57,100.0,6.163619018692345,16.49537808536868,37.68639164173838,6,6,170.56945404849625,500,34.11389080969925,2049.3161487347966,1224.9695700992952,98.2902055103674,3,99.9999723088704,False,0,5,True
2024-01-06 01:00:00,1879,1862,17,100.0,7.461320258918909,10.463248974210131,31.20382237894556,6,6,174.91273545064627,500,34.98254709012925,952.5544522494198,666.4127191017759,90.06847070820481,3,99.99815549936821,False,1,5,True
2024-01-06 02:00:00,1991,1969,22,100.0,5.523734397868149,15.200788340162859,31.327470013400646,6,6,178.34373903061655,500,35.66874780612331,1175.8158350976435,638.0501014953132,90.60352253987637,3,99.99836491359686,False,2,5,True
2024-01-06 03:00:00,1726,1717,9,100.0,6.777857533738017,17.406767966730264,32.59594526461715,6,6,170.15586458362884,500,34.031172916725765,811.7852414906487,572.4376381485365,95.7101607354894,3,99.99823754509649,False,3,5,True
2024-01-06 04:00:00,1514,1492,22,100.0,5.3372489842978315,19.38447566555334,39.9827031738302,6,6,166.52198077589924,500,33.30439615517985,833.740558294327,536.1367766639219,95.57436323039906,3,99.99906942300211,False,4,5,True
2024-01-06 05:00:00,947,934,13,100.0,6.431962914028501,16.041128302303008,36.90735650241891,6,6,165.89672597839095,500,33.17934519567819,489.5143207875403,289.9976384260437,90.75929403823834,3,99.99805623452619,False,5,5,True
2024-01-06 06:00:00,2826,2812,14,100.0,7.690131471621916,13.77825252084913,27.00952043925063,6,6,166.84275089607723,500,33.36855017921545,1424.59670102936,770.7357335519046,92.45061485869404,3,99.99959110973872,False,6,5,True
2024-01-06 07:00:00,2398,2380,18,100.0,5.571514012868226,16.216802009808045,30.20221580784076,6,6,170.32452181451762,500,34.064904362903526,1354.6265548911122,600.3465811502892,90.94889026894327,3,99.99891511201982,False,7,5,True
2024-01-06 08:00:00,2671,2634,37,100.0,3.6778957364314984,19.23670796068943,25.349364284346553,6,6,175.09586207320237,500,35.01917241464048,1501.4229445825579,941.1032544100467,98.0756509743143,3,99.99800049083507,False,8,5,True
2024-01-06 09:00:00,2104,2092,12,100.0,7.558948470942844,14.897814641081483,38.81566582424065,6,6,183.9342590182272,500,36.78685180364544,1040.4551963613849,554.1293388595218,95.64603275645787,3,99.99933766524069,False,9,5,True
2024-01-06 10:00:00,1179,1172,7,100.0,3.9348392897433992,17.06190404524285,33.53281951120126,6,6,183.21005238093335,500,36.64201047618667,641.1109315856063,359.4286472917943,93.33120170599199,3,99.9986225981412,False,10,5,True
2024-01-06 11:00:00,1872,1855,17,100.0,7.680760039243923,14.778124383403068,28.499143859475414,6,6,179.31329346997265,500,35.86265869399453,998.2286247324297,569.0204939024904,98.85308011863498,3,99.9998809092904,False,11,5,True
2024-01-06 12:00:00,1411,1402,9,100.0,7.910944929770681,17.350399498999987,25.18664518714866,6,6,185.286060452744,500,37.0572120905488,723.4816268976413,424.7760023116295,95.1776388311684,3,99.99811831489738,False,12,5,True
2024-01-06 13:00:00,2704,2670,34,100.0,3.188533129314253,11.465975620790676,37.57160415763756,6,6,184.8838941007421,500,36.97677882014842,1530.6153398298086,690.0625557556639,93.27294477934632,3,99.99860208499334,False,13,5,True
2024-01-06 14:00:00,2927,2893,34,100.0,4.689078836900437,13.461261256955531,38.17138318303482,6,6,175.9961516865034,500,35.199230337300676,1433.4262978612246,914.7491095472002,96.49658885085613,3,99.99889272443406,False,14,5,True
2024-01-06 15:00:00,2804,2774,30,100.0,4.313531310330046,19.071493851707196,27.099352982434254,6,6,172.7260606003781,500,34.54521212007562,1596.8258020052224,889.0459577432633,90.46413851478442,3,99.9993135621429,False,15,5,True
2024-01-06 16:00:00,1169,1163,6,100.0,4.205108344278482,19.845878091879417,39.56644860707266,6,6,173.58117883246186,500,34.71623576649237,544.4231255822665,414.1289853766105,97.29284848325261,3,99.99910652273869,False,16,5,True
2024-01-06 17:00:00,1872,1861,11,100.0,5.051750131322944,19.332785954932852,36.92849103361023,6,6,175.76025563122695,500,35.15205112624539,826.1284124887252,656.6800058136291,92.73207895514689,3,99.99851086737644,False,17,5,True
2024-01-06 18:00:00,1324,1306,18,100.0,6.628560782333892,16.688253409945624,38.07392709733793,6,6,174.93905625117935,500,34.98781125023587,556.7881093170118,437.68925616247515,97.3079704962919,3,99.99954063319385,False,18,5,True
2024-01-06 19:00:00,1080,1075,5,100.0,7.16989249473998,13.730272991618182,29.127474726587515,6,6,190.97966457828315,500,38.19593291565663,607.9245316990437,304.55053867747984,95.83837030287533,3,99.9996764720624,False,19,5,True
2024-01-06 20:00:00,2235,2208,27,100.0,4.2787385066556745,17.884267122931057,37.927501320794065,6,6,182.9968595965614,500,36.599371919312276,1022.1374593236418,703.9867248083737,96.82486143636312,3,99.99870501235968,False,20,5,True
2024-01-06 21:00:00,1438,1422,16,100.0,7.279187208256245,19.946360565307955,33.15534379893695,6,6,190.41300328954023,500,38.082600657908046,772.5535307692654,391.8699490142558,91.61954698326366,3,99.99942593301273,False,21,5,True
2024-01-06 22:00:00,3042,3010,32,100.0,6.933109595763111,19.27771101343056,32.51539592926433,6,6,186.0243019217666,500,37.204860384353324,1623.9470728354056,824.7707011278254,93.60632673167412,3,99.9999400451441,False,22,5,True
2024-01-06 23:00:00,1689,1676,13,100.0,3.227317462883669,11.710517576196535,25.106481681014625,6,6,185.36313780815914,500,37.072627561631826,985.0657457661744,526.0531849050413,92.06763320953645,3,99.99838710128464,False,23,5,True
2024-01-07 00:00:00,1404,1384,20,100.0,7.5778197615530845,15.960405176403988,27.20195605578046,6,6,181.7709147143135,500,36.3541829428627,582.2542514003311,438.431159575961,95.40020083718522,3,99.99830016448648,False,0,6,True
